File,Detected_ID,Conf
GOPR0122_frame_000001_rgb_anon.png,0,0.901519775390625
GOPR0122_frame_000018_rgb_anon.png,2,0.7849078178405762
GOPR0122_frame_000018_rgb_anon.png,2,0.5228881239891052
GOPR0122_frame_000018_rgb_anon.png,2,0.47590142488479614
GOPR0122_frame_000028_rgb_anon.png,2,0.8643953800201416
GOPR0122_frame_000028_rgb_anon.png,0,0.831790030002594
GOPR0122_frame_000028_rgb_anon.png,2,0.8295347690582275
GOPR0122_frame_000028_rgb_anon.png,2,0.7541008591651917
GOPR0122_frame_000028_rgb_anon.png,0,0.6987905502319336
GOPR0122_frame_000028_rgb_anon.png,0,0.5607807636260986
GOPR0122_frame_000040_rgb_anon.png,0,0.9102551341056824
GOPR0122_frame_000040_rgb_anon.png,2,0.8602228760719299
GOPR0122_frame_000040_rgb_anon.png,2,0.8579214811325073
GOPR0122_frame_000040_rgb_anon.png,2,0.6244730949401855
GOPR0122_frame_000040_rgb_anon.png,0,0.6138359904289246
GOPR0122_frame_000040_rgb_anon.png,0,0.5767039656639099
GOPR0122_frame_000049_rgb_anon.png,2,0.7613068222999573
GOPR0122_frame_000049_rgb_anon.png,0,0.6641907095909119
GOPR0122_frame_000057_rgb_anon.png,2,0.9162627458572388
GOPR0122_frame_000057_rgb_anon.png,2,0.8471180200576782
GOPR0122_frame_000057_rgb_anon.png,0,0.6192010045051575
GOPR0122_frame_000064_rgb_anon.png,2,0.9696048498153687
GOPR0122_frame_000064_rgb_anon.png,0,0.8533010482788086
GOPR0122_frame_000064_rgb_anon.png,2,0.5504610538482666
GOPR0122_frame_000064_rgb_anon.png,2,0.5434783101081848
GOPR0122_frame_000070_rgb_anon.png,2,0.8851999640464783
GOPR0122_frame_000070_rgb_anon.png,2,0.6170710325241089
GOPR0122_frame_000077_rgb_anon.png,2,0.8288349509239197
GOPR0122_frame_000077_rgb_anon.png,2,0.8165304064750671
GOPR0122_frame_000077_rgb_anon.png,0,0.7334598302841187
GOPR0122_frame_000077_rgb_anon.png,0,0.48598966002464294
GOPR0122_frame_000085_rgb_anon.png,2,0.8826045393943787
GOPR0122_frame_000085_rgb_anon.png,0,0.6947245597839355
GOPR0122_frame_000085_rgb_anon.png,0,0.5999841690063477
GOPR0122_frame_000085_rgb_anon.png,2,0.5714134573936462
GOPR0122_frame_000085_rgb_anon.png,2,0.41573140025138855
GOPR0122_frame_000092_rgb_anon.png,2,0.7798884510993958
GOPR0122_frame_000092_rgb_anon.png,2,0.7626281976699829
GOPR0122_frame_000092_rgb_anon.png,0,0.7578710317611694
GOPR0122_frame_000092_rgb_anon.png,0,0.6520015001296997
GOPR0122_frame_000092_rgb_anon.png,0,0.634830117225647
GOPR0122_frame_000092_rgb_anon.png,0,0.4329507648944855
GOPR0122_frame_000099_rgb_anon.png,2,0.9051461815834045
GOPR0122_frame_000099_rgb_anon.png,7,0.8458820581436157
GOPR0122_frame_000099_rgb_anon.png,2,0.8254384994506836
GOPR0122_frame_000099_rgb_anon.png,7,0.7836258411407471
GOPR0122_frame_000106_rgb_anon.png,2,0.9039714336395264
GOPR0122_frame_000106_rgb_anon.png,0,0.9026789665222168
GOPR0122_frame_000106_rgb_anon.png,0,0.8716558218002319
GOPR0122_frame_000106_rgb_anon.png,2,0.8659467697143555
GOPR0122_frame_000106_rgb_anon.png,2,0.8498961329460144
