File,Detected_ID,Conf
GOPR0400_frame_000058_rgb_anon.png,2,0.9032788276672363
GOPR0400_frame_000058_rgb_anon.png,2,0.8643558621406555
GOPR0400_frame_000058_rgb_anon.png,2,0.8284404277801514
GOPR0400_frame_000087_rgb_anon.png,2,0.6024513244628906
GOPR0400_frame_000094_rgb_anon.png,2,0.9445479512214661
GOPR0400_frame_000094_rgb_anon.png,2,0.8615282773971558
GOPR0400_frame_000094_rgb_anon.png,2,0.7852910757064819
GOPR0400_frame_000094_rgb_anon.png,2,0.46331074833869934
GOPR0400_frame_000107_rgb_anon.png,2,0.8588827252388
GOPR0400_frame_000107_rgb_anon.png,2,0.4316295385360718
GOPR0400_frame_000114_rgb_anon.png,2,0.8783921599388123
GOPR0400_frame_000114_rgb_anon.png,2,0.7766318321228027
GOPR0400_frame_000114_rgb_anon.png,0,0.5741543769836426
GOPR0400_frame_000125_rgb_anon.png,2,0.900561511516571
GOPR0400_frame_000125_rgb_anon.png,2,0.8990120887756348
GOPR0400_frame_000150_rgb_anon.png,2,0.9403485655784607
GOPR0400_frame_000150_rgb_anon.png,2,0.8789713382720947
GOPR0400_frame_000150_rgb_anon.png,2,0.7968900203704834
GOPR0400_frame_000150_rgb_anon.png,2,0.7146603465080261
GOPR0402_frame_000120_rgb_anon.png,2,0.8958864808082581
GOPR0402_frame_000120_rgb_anon.png,2,0.715928316116333
GOPR0402_frame_000120_rgb_anon.png,2,0.6835398077964783
GOPR0402_frame_000120_rgb_anon.png,5,0.5816184878349304
GOPR0402_frame_000120_rgb_anon.png,2,0.5791240334510803
GOPR0402_frame_000134_rgb_anon.png,2,0.8872068524360657
GOPR0402_frame_000134_rgb_anon.png,2,0.6380553245544434
GOPR0402_frame_000134_rgb_anon.png,2,0.4249446392059326
GOPR0402_frame_000154_rgb_anon.png,2,0.9279056787490845
GOPR0402_frame_000154_rgb_anon.png,2,0.9105340242385864
GOPR0402_frame_000154_rgb_anon.png,2,0.8997617363929749
GOPR0402_frame_000154_rgb_anon.png,0,0.6956216096878052
GOPR0402_frame_000186_rgb_anon.png,2,0.9098213911056519
GOPR0402_frame_000186_rgb_anon.png,2,0.7898656129837036
GOPR0402_frame_000186_rgb_anon.png,0,0.7467440366744995
GOPR0402_frame_000186_rgb_anon.png,2,0.7178030610084534
GOPR0402_frame_000186_rgb_anon.png,2,0.7082366347312927
GOPR0402_frame_000186_rgb_anon.png,2,0.6836259961128235
GOPR0402_frame_000186_rgb_anon.png,2,0.5566059947013855
GOPR0402_frame_000194_rgb_anon.png,2,0.8992112874984741
GOPR0402_frame_000194_rgb_anon.png,2,0.8687173128128052
GOPR0402_frame_000194_rgb_anon.png,2,0.8034363985061646
GOPR0402_frame_000194_rgb_anon.png,2,0.6756166219711304
GOPR0402_frame_000194_rgb_anon.png,2,0.49417856335639954
GOPR0402_frame_000214_rgb_anon.png,2,0.9621286392211914
GOPR0402_frame_000214_rgb_anon.png,2,0.9207130074501038
GOPR0402_frame_000214_rgb_anon.png,2,0.9125540256500244
GOPR0402_frame_000234_rgb_anon.png,2,0.9551293849945068
GOPR0402_frame_000234_rgb_anon.png,2,0.9231551289558411
GOPR0402_frame_000234_rgb_anon.png,2,0.9143486022949219
GOPR0402_frame_000234_rgb_anon.png,2,0.9114517569541931
GOPR0402_frame_000234_rgb_anon.png,2,0.9031038880348206
GOPR0402_frame_000234_rgb_anon.png,2,0.8439281582832336
GOPR0402_frame_000234_rgb_anon.png,2,0.6883072257041931
GOPR0402_frame_000234_rgb_anon.png,2,0.5513460636138916
GOPR0402_frame_000254_rgb_anon.png,2,0.9255372881889343
GOPR0402_frame_000254_rgb_anon.png,2,0.9040380716323853
GOPR0402_frame_000254_rgb_anon.png,2,0.8822609782218933
GOPR0402_frame_000254_rgb_anon.png,2,0.7039816975593567
GOPR0402_frame_000254_rgb_anon.png,2,0.5613968372344971
GOPR0402_frame_000294_rgb_anon.png,2,0.9125363230705261
GOPR0402_frame_000294_rgb_anon.png,2,0.8873236775398254
GOPR0402_frame_000294_rgb_anon.png,2,0.8830719590187073
GOPR0402_frame_000294_rgb_anon.png,2,0.8613356947898865
GOPR0402_frame_000294_rgb_anon.png,2,0.8565165400505066
GOPR0402_frame_000294_rgb_anon.png,2,0.8351621031761169
GOPR0402_frame_000294_rgb_anon.png,2,0.6834423542022705
GOPR0402_frame_000294_rgb_anon.png,2,0.6581743955612183
GOPR0402_frame_000294_rgb_anon.png,2,0.5045448541641235
GOPR0402_frame_000304_rgb_anon.png,2,0.9243993759155273
GOPR0402_frame_000304_rgb_anon.png,2,0.8660458326339722
GOPR0402_frame_000304_rgb_anon.png,2,0.8460981249809265
GOPR0402_frame_000304_rgb_anon.png,2,0.7793076038360596
GOPR0402_frame_000304_rgb_anon.png,2,0.5593299865722656
GOPR0402_frame_000304_rgb_anon.png,6,0.520179271697998
GOPR0402_frame_000315_rgb_anon.png,2,0.903579592704773
GOPR0402_frame_000315_rgb_anon.png,2,0.893258810043335
GOPR0402_frame_000315_rgb_anon.png,2,0.8873738646507263
GOPR0402_frame_000315_rgb_anon.png,2,0.7840956449508667
GOPR0402_frame_000315_rgb_anon.png,2,0.7604612112045288
GOPR0402_frame_000315_rgb_anon.png,2,0.7597929239273071
GOPR0402_frame_000315_rgb_anon.png,2,0.6685597896575928
GOPR0402_frame_000315_rgb_anon.png,2,0.4984075725078583
GOPR0402_frame_000315_rgb_anon.png,2,0.42477965354919434
GOPR0402_frame_000315_rgb_anon.png,2,0.4045572876930237
GOPR0402_frame_000320_rgb_anon.png,6,0.8233721852302551
GOPR0402_frame_000320_rgb_anon.png,2,0.7978143095970154
GOPR0402_frame_000320_rgb_anon.png,2,0.7789782285690308
GOPR0402_frame_000320_rgb_anon.png,2,0.7214981317520142
GOPR0402_frame_000320_rgb_anon.png,6,0.6425095796585083
GOPR0402_frame_000320_rgb_anon.png,2,0.6218659281730652
GOPR0402_frame_000320_rgb_anon.png,6,0.6161273121833801
GOPR0402_frame_000320_rgb_anon.png,2,0.4448699653148651
GOPR0402_frame_000331_rgb_anon.png,2,0.9190098643302917
GOPR0402_frame_000331_rgb_anon.png,2,0.8868184089660645
GOPR0402_frame_000331_rgb_anon.png,2,0.7980700135231018
GOPR0402_frame_000331_rgb_anon.png,2,0.5197051167488098
GOPR0402_frame_000331_rgb_anon.png,2,0.48090407252311707
GOPR0402_frame_000331_rgb_anon.png,2,0.4496241509914398
GOPR0402_frame_000336_rgb_anon.png,2,0.918346643447876
GOPR0402_frame_000336_rgb_anon.png,2,0.8379542231559753
GOPR0402_frame_000336_rgb_anon.png,2,0.7436511516571045
GOPR0402_frame_000336_rgb_anon.png,2,0.4982335567474365
GOPR0402_frame_000336_rgb_anon.png,2,0.4017239212989807
GOPR0402_frame_000351_rgb_anon.png,2,0.532443642616272
GOPR0402_frame_000365_rgb_anon.png,2,0.9185611605644226
GOPR0402_frame_000365_rgb_anon.png,2,0.7299348711967468
GOPR0402_frame_000365_rgb_anon.png,0,0.6813268661499023
GOPR0402_frame_000365_rgb_anon.png,2,0.6675357222557068
